КАРМАН	присваивать чужой деньги
КАРМАН	не надеяться на благоприятный ситуация
КАРМАН	дополнительный материальный ресурс не нужный в данный момент оказываться полезный поздно
КАРМАННЫЙ	предназначать для ношение в карман
КАРМАННЫЙ	деталь одежда
КАРМАННЫЙ	деталь одежда
КАРМАННЫЙ	деталь одежда
КАРМАННЫЙ	предназначать для ношение в карман или такой размер который позволять ношение в карман
КАРМАННЫЙ	такой который должный действовать самостоятельно а действовать по указание лицо
КАРМАННЫЙ	небольшой связывать с выполнение ежедневный не жизненный важный потребность или предназначать для это
КАРМАННЫЙ	такой который воровать деньги и ценный предмет из карман или связывать с этот деятельность
КАРНАВАЛ	весенний народный праздник в романский страна западный европа сопровождаться народный гуляние маскарад и игра
КАРНАВАЛ	костюмированный народный гуляние с танец и игра
КАРНИЗ	выступать над плоскость внешний стена здание архитектурный деталь в вид полоса располагать горизонтально и зрительно отделять один ярус здание от другой
КАРНИЗ	горизонтальный выступ над окно или дверь на внешний стена здание предназначать для украшение предохранение от осадки
КАРНИЗ	перекладина прикреплять к стена или потолок обычно у окно выполнять функция с помощь иметься на она специальный деталь функция удерживать на она занавеска и легко передвигать они
КАРНИЗ	площадка естественный происхождение находиться на край природный объект и нависать над пустота
КАРТАВИТЬ	человек иметь дефект речь при который он произносить звук р с нарушение нормативный для русский язык артикуляция
КАРТИНА	произведение живопись
КАРТИНА	фильм
КАРТИНА	ряд наглядный образ
КАРТИНА	общий состояние дело
КАРТИНА	литературный изображение событие
КАРТИНА	часть акт
КАРТИНА	о то что вызывать восхищение свой живописность
КАРТИНА	произведение живопись
КАРТИНА	кинематографический или телевизионный фильм
КАРТИНА	ряд наглядный образ образовывать единый целое в сознание человек
КАРТИНА	общий состояние дело как предмет словесный описание изображение
КАРТИНА	литературный изображение событие ситуация бытовой сцена
КАРТИНА	часть акт в драматический произведение
КАРТИНА	о то что вызывать восхищение свой живописность красота
КАРТИНА	совокупность целостный представление человек об устройство окружающий мир
КАРТИНА	отражать в языковый форма и текст представление народ говорить на данный язык
КАРТИНА	забавный нелепый ситуация
КАРТИНА	о неоправдываться надежда неудача провал
КАРТИНА	о что л абсурдный непонятный запутанный
КАРТИНКА	изображение обычно на экран
КАРТИНКА	образ в сознание достаточно яркий
КАРТИНКА	иллюстрация
КАРТИННЫЙ	такой который производить впечатление свой наружность внешний красота
КАРТОН	плотный твердый или многослойный бумага
КАРТОН	предварительный рисунок обычно выполнять на картон
КАРТОФЕЛЬ	клубень обычно желтый или белый внутри размер с кулак обычно немного продолговатый покрывать тонкий кожура который есть не в сырой вид или блюдо из они
КАРТОФЕЛЬ	травянистый растение клубень который являться картофель
КАРТОЧКА	листок плотный бумага в каталог
КАРТОЧКА	документ в картотека
КАРТОЧКА	фотография
КАРТОЧКА	листок давать право на товар
КАРТОЧКА	пластиковый платежный средство
КАРТОЧКА	предмет давать право на услуга
КАРТОЧКА	прямоугольный листок плотный бумага или картон размер примерно с половина ладонь содержать информация об один из множество однотипный объект или предназначать для запись такой информация и входить в число другой такой листок упорядочивать для удобство поиск информация
КАРТОЧКА	документ в вид карточка лист бумага или несколько сшивать лист содержать информация об один из множество однотипный объект и обычно предполагать регулярный дополнение этот информация входить в число другой такой документ упорядочивать для удобство поиск информация
КАРТОЧКА	фотография человек или другой объект
КАРТОЧКА	листок бумага давать право на получение товар или услуга в система их нормировать распределение
КАРТОЧКА	плоский прямоугольный предмет из пластика часто все стандартный размер мм выдавать банк человек содержать в цифровой вид информация о банковский счет в и давать возможность оплата товар и услуга получение наличный деньги и другой банковский операция при помощь связь с банк передача информация о требовать банковский операция и получение разрешение на они или соответствовать банковский счет
КАРТОЧКА	плоский прямоугольный предмет из пластика картон или плотный бумага часто размер с карточка содержать в явный или цифровой вид информация о право или услуга который можно получать предъявлять этот предмет
КАРТОЧКА	листок бумага содержать информация о посетитель и цель его визит
КАРТОЧКА	прямоугольный листок плотный бумага содержать информация о человек в частность его имя должность и способ с он связываться
КАРТОЧКА	объект являться часть другой объект и восприниматься как наиболее привлекательный в немой
КАРТОЧКА	лист желтый цвет демонстрировать судья в некоторый вид спорт в знак предупреждение игрок о нарушение
КАРТОЧКА	лист красный цвет демонстрировать судья в некоторый вид спорт в знак удаление с поле игрок или тренер
КАРТОЧКА	листок плотный бумага размер примерно с ладонь предназначать для написание письмо который можно отправлять без конверт
КАРЬЕРА	последовательность положение который человек занимать в качество представитель какой-то профессия
КАРЬЕРА	процесс заключаться в то что человек постепенно занимать весь хороший позиция в качество представитель профессия
КАСАТЬСЯ	находиться в контакт причем между
КАСАТЬСЯ	и не пытаться повлиять
КАСКА	головной убор который защищать голова человек от травма связывать с профессия или сфера деятельность
КАСКА	надевать на голова
КАССА	отдельный помещение в учреждение где можно купить право на его услуга
КАССА	отдельный помещение в магазин где платить за покупать товар
КАССА	финансовый организация для прием хранение и выдача деньги
КАССА	финансовый средство принадлежать организация
КАССА	емкость для безопасный хранение деньги
КАССА	аппарат для печатание чек с отделение для временный хранение выручка
КАССА	ящик с типографский шрифт
КАССА	обычно отгораживать небольшой помещение внутри учреждение или предприятие или отдельно стоять киоск где продавать и покупать право воспользоваться услуга данный организация
КАССА	отгораживать небольшой помещение в торговый предприятие куда покупатель вносить деньги за покупать товар и где стоять кассовый аппарат на который кассир печатать чек подтверждать оплата
КАССА	куда
КАССА	вносить деньги
КАССА	платить
КАССА	финансовый учреждение служить для прием хранение и выдача деньги а также для различный финансовый операция с они
КАССА	финансовый средство принадлежать лицо или организация
КАССА	надежно запираться емкость для безопасный хранение деньги и ценный бумага
КАССА	аппарат с бумажный лента на который печатать чек с указание получать сумма а также выдвижной ящик для временный хранение получать деньги
КАССА	плоский ящик с ячейка для типографский литер при ручной набор
КАССА	не соответствовать что-то нужный
КАССА	сразу немедленно
КАССИР	сотрудник касса принимать и выдавать деньги
КАССИР	работник который выдавать деньги человек а также получать деньги который человек приносить в данный учреждение и пробивать чек удостоверять что деньги получать
КАСТА	социальный группа член выделять по происхождение род занятие и наличие или отсутствие особый право и подчиняться установленный для она правило поведение
КАСТА	социально престижный часть член общество объединять наличие особый привилегия доступ в который затруднять для посторонний
КАСТА	совокупность
КАТАЛИЗАТОР	объект или ситуация
КАТАЛИЗАТОР	явление
КАТАСТРОФА	неожиданный происшествие приводить к гибель многий человек и разрушение
КАТАСТРОФА	тяжелый или бедственный ситуация актуальный для многий человек
КАТАСТРОФА	тяжело переживать человек событие нарушать нормальный ход его жизнь
КАТАСТРОФА	неприятный ситуация для человек связывать с какой л объект
КАТАСТРОФА	грандиозный событие важный для существование планета
КАТАСТРОФА	неожиданный происшествие с объект являться причина прекращение нормальный функционирование или ликвидация и обычно гибель человек
КАТАСТРОФА	прекращение нормальный функционирование
КАТАСТРОФА	происшествие с объект
КАТАСТРОФА	событие состоять в разрушение и обычно гибель человек
КАТАСТРОФА	резкий перелом в ход важный для общество событие в область в результат что возникать тяжелый или бедственный ситуация актуальный для многий человек
КАТАСТРОФА	в ход важный для общество событие в область
КАТАСТРОФА	событие тяжело переживать человек приводить к нарушение душевный равновесие или нормальный ход жизнь
КАТАСТРОФА	приводить к нарушение душевный равновесие
КАТАСТРОФА	неприятный ситуация для человек связывать с объект
КАТАСТРОФА	неожиданный и грандиозный событие в история планета влиять на ее дальнейший существование
КАТАТЬ	возить кто л с цель доставлять он удовольствие
КАТАТЬ	ездить куда л с возвращение в исходный пункт
КАТАТЬ	катить округлый предмет один за другой куда л
КАТАТЬ	вращать круглый предмет перемещать он по какой л поверхность
КАТАТЬ	кататься на фигурный конек выполнять определенный программа
КАТАТЬ	лепить круглый предмет вращательный движение рука
КАТАТЬ	двигать войлочный обувь на приспособление с зубчик для получение нужный размер и плотность
КАТАТЬ	двигать по стол мокрый белье оборачивать вокруг скалка с цель избавлять он от лишний влага
КАТАТЬ	быстро и небрежно писать нужный текст
КАТАТЬ	сообщать в карательный орган о нарушение в поведение какой л лицо
КАТАТЬ	человек перемещать другой человек на приспособление или транспортный средство по поверхность в разный направление с цель доставлять удовольствие человек
КАТАТЬ	человек перемещаться на транспортный средство по поверхность из пункт в пункт с возвращение в пункт
КАТАТЬ	человек многократно перемещать один за другой округлый предмет в направление к объект с цель помещать они в так что они катиться по поверхность
КАТАТЬ	человек вращательный движение перемещать округлый объект по поверхность в направление
КАТАТЬ	спортсмен кататься на фигурный конек выполнять набор определенный элемент в сопровождение музыка
КАТАТЬ	человек разминать рука кусок вещество и двигать он вращательный движение по какой л поверхность плотно прижимать к она постепенно придавать он округлый форма в результат что возникать объект
КАТАТЬ	человек двигать туда и обратно сделать они из материал заготовка войлочный обувь на специальный приспособление с зубец или двигать приспособление с зубец надевать на специальный колода или хорошо колодка обувь чтобы она приобретать нужный форма плотность и размер
КАТАТЬ	человек двигать туда и обратно белье оборачивать вокруг специальный палка по поверхность с помощь приспособление с цель удалять из белье излишний влага
КАТАТЬ	человек быстро и небрежно не затрачивать особый труд писать требовать текст
КАТАТЬ	человек писать и посылать в орган иметь среди прочий и карательный функция сообщение о нарушение в поведение человек
КАТАТЬСЯ	человек перемещаться на транспортный средство в разный направление по поверхность с цель получать удовольствие или попадать в нужный пункт с возвращение в исходный пункт
КАТАТЬСЯ	существо непроизвольно перевертываться с бок на бок по причина или произвольно с цель
КАТАТЬСЯ	круглый или округлый предмет перемещаться по твердый поверхность в разный направление из-за внешний воздействие
КАТЕГОРИЧЕСКИЙ	не допускать возражение сомнение или иной толкование
КАТЕГОРИЯ	понятие об абстрактный сущность или типовой явление в область знание или деятельность либо класс сущность или явление
КАТЕГОРИЯ	класс человек выделять по социально и экономически значимый признак обычно установленный власть учитывать она в свой деятельность
КАТЕГОРИЯ	класс человек или объект объединять по их индивидуальный свойство
КАТЕГОРИЯ	качество размер или вес объект
КАТИТЬ	перемещать предмет так что он катиться
КАТИТЬ	перемещаться в транспортный средство
КАТИТЬ	перемещаться
КАТИТЬ	везти человек или предмет
КАТИТЬ	перемещаться на транспортный средство
КАТИТЬ	соответствовать какой-то условие
КАТИТЬ	человек перемещать круглый предмет вращать он или предмет на колесо толкать он в направление к пункт от пункт по поверхность
КАТИТЬ	транспортный средство перемещаться по поверхность в направление от место к место быстро медленно или торжественно обычный
КАТИТЬ	транспортный средство везти объект в направление пункт по поверхность
КАТИТЬ	человек перемещаться на транспортный средство в место из место по поверхность или в пространство с цель
КАТИТЬ	объект соответствовать требование и уровень другой объект с который он нужно быть связанный
КАТИТЬСЯ	круглый или округлый предмет перемещаться по твердый поверхность из место в место в результат импульс получать от какой-то внешний воздействие
КАТИТЬСЯ	транспортный средство перемещаться по поверхность или специальный путь из место в место
КАТИТЬСЯ	человек на скользить или колесный устройство перемещаться в место из место по поверхность с цель
КАТИТЬСЯ	газообразный масса или скопление мелкий частица перемещаться в пространство со сторона в сторона
КАТИТЬСЯ	ухудшаться
КАТИТЬСЯ	продвигаться все глубокий в свой нравственный падение или общий развитие
КАТИТЬСЯ	ситуация приближаться к прекращение свой существование что с ужас восприниматься говорящий
КАТИТЬСЯ	гибнуть разрушаться
КАТОК	заливать ровный лед поверхность предназначать для катание на конек
КАТОК	стальной вращаться цилиндр использовать для цель
КАТОК	исторический процесс или социальный явление иметь много тяжелый последствие для его невольный участник как бы раздавливать их жизнь
КАТОК	приспособление в вид большой выпуклый деревянный скалка для глажение изделие из ткань посредством катание
КАТОЛИК	человек который исповедовать католицизм
КАТОРГА	уголовный наказание на срок в вид обязательный обычно тяжелый физический труд в место часто в сибирь существовать в дореволюционный россия для особо тяжкий с точка зрение закон преступник
КАТОРГА	невыносимый тяжелый непрерывный работа или невыносимый тяжелый жизнь
КАТУШКА	цилиндр с диск на конец со сквозной округлый полость внутри для наматывание длинный гибкий объект
КАТУШКА	технический устройство иметь функция являться часть электрический цепь представлять себя какой л гибкий материал наматывать виток на цилиндрический основание
КАТУШКА	потерять способность к адекватный поведение
КАТУШКА	по максимум
КАФЕ	заведение обычно маленький ресторан в который посетитель предлагать еда и напиток
КАФЕ	организация
КАФЕ	организация в который готовить еда и в который приходить человек с цель поесть этот еда или выпивать чай или кофе в приятный обстановка за установленный плата возможно с купить там вино сидеть за стол куда они приносить приготавливать еда человек там работать
КАФЕ	организация подобный ресторан
КАФЕДРА	возвышение в вид огораживать с три сторона помост для оратор обычно со ступенька с открытый сторона
КАФЕДРА	структурный подразделение более крупный подразделение или вуз на который работать преподаватель и научный работник специализироваться в один и тот же область наука
КАФЕДРА	структурный подразделение
КАФЕДРА	подразделение
КАФЕДРА	подразделение объединять преподаватель учебный дисциплина
КАФЕДРА	или коллектив этот подразделение
КАФЕДРА	почетный кресло в христианский храм предназначать для участие епископ в служба
КАФЕДРА	предназначать для епископ
КАЧАТЬ	ритмично двигать часть свой тело из сторона в сторона
КАЧАТЬ	ритмично перемещать из сторона в сторона
КАЧАТЬ	ритмично перемещать из сторона в сторона ребенок двигать для это приспособление в который находиться или держать на рука или на другой часть тело и двигать рука или вместе с ребенок цель
КАЧАТЬСЯ	перемещаться
КАЧАТЬСЯ	двигать
КАЧАТЬСЯ	двигаться
КАЧАТЬСЯ	объект или он большой часть ритмично двигаться из сторона в сторона не сдвигаться с место находиться на поверхность или
КАЧАТЬСЯ	человек обычно находиться в вертикальный положение из-за воздействие на он фактор непроизвольно ритмично двигать корпус ом из сторона в сторона
КАЧАТЬСЯ	из-за воздействие на он фактор или из-за собственный состояние
КАЧАТЬСЯ	перемещаться
КАЧАТЬСЯ	двигаться то в один то в другой сторона
КАЧАТЬСЯ	получать удовольствие от движение
КАЧАТЬСЯ	не находиться на объект
КАЧАТЬСЯ	находиться на или держаться за
КАЧАТЬСЯ	находиться на или держаться за ритмично двигаться из сторона в сторона делать так чтобы качаться в результат что перемещаться из сторона в сторона находиться на или двигаться из сторона в сторона держаться за цель удовольствие
КАЧАТЬСЯ	немного двигаться
КАЧЕЛИ	по дуга
КАЧЕСТВЕННЫЙ	позволять устанавливать состав признак или уровень их соответствие норма
КАЧЕСТВЕННЫЙ	свойство
КАЧЕСТВЕННЫЙ	иметь хороший качество
КАЧЕСТВЕННЫЙ	соответствующий норма объект данный тип
КАЧЕСТВЕННЫЙ	иметь хороший качество
КАЧЕСТВЕННЫЙ	достаточный для что л степень качество
КАЧЕСТВО	уровень соответствие норма
КАЧЕСТВО	набор признак
КАЧЕСТВО	хороший качество
КАЧЕСТВО	преимущество в ценность шахматный фигура
КАЧЕСТВО	характеристика объект по внутренне присущий признак
КАЧЕСТВО	уровень соответствие то какой данный артефакт или деятельность должный быть
КАЧЕСТВО	уровень
КАЧЕСТВО	степень
КАЧЕСТВО	соответствие
КАЧЕСТВО	соответствие свойство объект норма
КАЧЕСТВО	набор признак по который можно отождествлять какой л объект как объект
КАЧЕСТВО	свойство
КАЧЕСТВО	обычно высоко оценивать свойство который обладать объект человек заниматься такой-то деятельность
КАЧЕСТВО	хороший качество объект
КАЧЕСТВО	разница в ценность между тяжелый ладья и легкий конь или слон фигура
КАЧЕСТВО	то что являться характеристика объект по внутренне присущий он признак
КАЧКА	поочередный наклон двигаться объект в сторона ы с один борт на другой или от корма к нос по линия киль обычно о речной или морской судно
КАЧКА	с один бок на другой
КАЧКА	обычно ритмичный движение транспортный средство из сторона в сторона с наклн возможный при отсутствие перемещение вызывать волна или плохой дорогой и ощущать тот кто находиться в
КАША	блюдо из сваривать или распаривать крупа
КАША	блюдо
КАША	кушанье
КАША	кушанье
КАША	быть только каша
КАША	соблюдать диета состоять из каша для похудание
КАША	природный вещество который в перемешать с вода вид мочь иметь консистенция каша
КАША	нечто неструктурированный недостаточно расчленять и поэтому малопонятный в результат ментальный деятельность человек
КАША	создавать свой действие очень сложный ситуация из который трудно выбираться
КАША	создаваться сложный конфликтный ситуация
КАША	находить выход из сложный неприятный ситуация обычно создавать другой человек
КАША	о невнятный произношение
КАША	невозможно договариваться с кто л о чем л или успешно участвовать в какой л общий дело
КАША	у обувь отваливаться подметка
КАШЕЛЬ	хриплый звук в результат совершать сильный толчок выдыхательный движение человек или сам этот толчок
КАШЕЛЬ	звук издавать из-за то что он при дыхание судорожно выдыхать воздух резкий толчок как если бы воздух при выдох преодолевать препятствие внутри человек причина обычно болезнь или сам этот толчок
КАШЛЯТЬ	существо производить хриплый звук в результат совершать сильный толчок выдыхательный движение или осуществлять сам этот толчок
КАШЛЯТЬ	дышать при дыхание выдыхать воздух сильный толчок как бы воздух при выдох преодолевать препятствие издавать при это характерный звук причина обычно болезнь
КАШЛЯТЬ	иронический или шутливый пожелание кто л обычно на прощание
КАШТАН	род дерево из семейство буковый с пышный крона сложно крепиться к стебель лист и съедобный плод
КАШТАН	древесина каштан
КАШТАН	съедобный плод каштан представлять себя в зрелый вид коричневый орех
КАШТАН	коричневый орех
КАШТАНОВЫЙ	иметь отношение к каштан или к каштан
КАШТАНОВЫЙ	коричневый
КАЮТА	отдельный помещение на речной или морской судно для один или несколько пассажир или член команда
КАЮТА	предназначать для то чтобы в он жить пассажир или член экипаж
КАЯТЬСЯ	человек признаваться на исповедь обычно в церковь священник в свой грех
КАЯТЬСЯ	признаваться
КАЯТЬСЯ	говорить
КАЯТЬСЯ	сообщать
КАЯТЬСЯ	грех
КАЯТЬСЯ	человек признаваться рассказывать в свой грех лицо обычно с испытывать искренний раскаяние
КАЯТЬСЯ	человек признаваться человек в свой ошибка или вина обычно иметь иметь отношение к
КАЯТЬСЯ	обычно иметь иметь отношение к
КАЯТЬСЯ	ошибка или вино
КАЯТЬСЯ	вино
КАЯТЬСЯ	человек осознавать свой вина или ошибка чувствовать сожаление что сделать и ругать себя за
КАЯТЬСЯ	чувствовать сожаление
КАЯТЬСЯ	очень жалеть что
КАЯТЬСЯ	очень сожалеть что
КВАДРАТ	равносторонний прямоугольник
КВАДРАТ	геометрический фигура
КВАДРАТ	четырехугольник
КВАДРАТ	четырехугольник у который весь сторона равный и весь угол прямой
КВАДРАТ	предмет иметь или напоминать форма квадрат
КВАДРАТ	участок местность соответствующий один графа координационный сетка на топографический карта
КВАДРАТ	граф
КВАДРАТ	квадрат
КВАДРАТ	надстрочный цифра указывать на то что данный число надо умножать на он сам
КВАДРАТ	в очень высокий степень
КВАДРАТНЫЙ	иметь форма квадрат
КВАДРАТНЫЙ	напоминать форма квадрат
КВАДРАТНЫЙ	по форма напоминать квадрат
КВАДРАТНЫЙ	такой форма который напоминать квадрат
КВАДРАТНЫЙ	искомый величина который при умножение на себя самый давать данный число
КВАДРАТНЫЙ	такой уравнение в который высокий степень неизвестный равный два
КВАЛИФИКАЦИЯ	формулировка или установление соответствие
КВАЛИФИКАЦИЯ	специальность
КВАЛИФИКАЦИЯ	предварительный этап соревнование цель который
КВАЛИФИЦИРОВАННЫЙ	иметь квалификация в результат специальный обучение и опыт
КВАЛИФИЦИРОВАННЫЙ	выполнять квалифицированный специалист
КВАЛИФИЦИРОВАННЫЙ	работа не требовать от человек непосредственный участие в физически тяжелый трудоемкий действие так как он овладевать специальный знание и умение
КВАЛИФИЦИРОВАННЫЙ	такой большинство голос при голосование перевес который над меньшинство не мочь быть низкий какой л заранее установленный уровень в отличие от простой большинство
КВАРТАЛ	часть год равный три месяц отсчитывать от январь
КВАРТАЛ	часть город ограниченный несколько обычно четыре пересекаться улица застраивать дом а также расстояние между два параллельный улица
КВАРТАЛ	отделение городской полиция относиться к небольшой район город в россия до г
КВАРТАЛ	засаживать участок земля обычно иметь прямоугольный форма и ограниченный просек
КВАРТИРА	место временный расположение часть армия
КВАРТИРА	помещение где жить человек или семья обычно временный
КВАРТИРА	один из многий помещение составлять дом находиться в город или село иметь отдельный вход и обычно располагать на один этаж в который жить человек
КВАС	кисловатый пениться напиток приготавливать в результат брожение в вода закваска из ржаной хлеб или ржаной мука с солод
КВАС	приготавливать в результат брожение
КВАС	получаться в результат брожение
КВАС	приготавливать с помощь закваска который вызывать брожение
КВЕРХУ	направляться или быть направлять в пространство или место находиться над голова субъект действие или наблюдатель или высоко тот место где находиться субъект действие или наблюдатель
КВЕРХУ	направляться или быть направлять
КВЕРХУ	в направление
КВЕРХУ	в направление от земля вверх
КВЕРХУ	в направление от земля к небо
КВЕРХУ	так что один из часть какой л объект располагать высоко какой л другой часть этот объект
КВИТАНЦИЯ	официальный документ установленный форма выдавать организация лицо свидетельствовать о взятие или выполнение поручение прием или выдача деньги документ ценность хранение вещь и под
КВИТАНЦИЯ	официальный расписка в принятие деньги
КЕДЫ	спортивный обувь на мягкий ребристый резиновый подошва обычно с матерчатый верх полностью закрывать стопа и щиколотка без каблук
КЕПКА	головной убор из мягкий ткань с козырек
КЕФИР	кисломолочный напиток получать из перебродить молоко обычно коровий и закваска из определять микроорганизм
КЕФИР	соответствующий определять микроорганизм
КЕФИР	кисломолочный
КЕФИР	молоко обычно коровий
КЕФИР	закваска
КЕФИР	кисломолочный
КИВНУТЬ	в знак согласие
КИВНУТЬ	в качество утвердительный ответ
КИДАТЬ	делать так что лететь
КИДАТЬ	делать так что падать
КИДАТЬ	направлять
КИДАТЬ	оставлять где л временно не использовать
КИДАТЬ	прекращать отношение с кто л
КИДАТЬ	оставлять в тяжелый положение
КИДАТЬ	обманывать с цель присвоение чужой
КИДАТЬ	обманывать нарушать договоренность
КИДАТЬ	посылать информация по электронный вид связь
КИДАТЬ	быстро направлять
КИДАТЬ	быстро произносить
КИДАТЬ	быть причина отклонение от основной линия перемещение
КИДАТЬ	переходить в другой физический состояние
