ИГЛА	очень тонкий стержень с острием и ушком
ИГЛА	очень тонкий полый стержень с острием
ИГЛА	деталь приспособления
ИГЛА	элемент хвои
ИГЛА	колючка
ИГЛА	деталь архитектурного сооружения
ИГЛА	Инструмент в форме очень тонкого стержня, заостренного на одном конце и обычно имеющего отверстие для продевания нитки на другом конце, используемый обычно для того, чтобы продевать нитку через ткань
ИГЛА	Инструмент в форме очень тонкого полого стержня, заостренного на одном конце, с помощью которого внутрь тела человека шприцом вводится лекарственный или другой раствор или что-то выводится из тела
ИГЛА	Важная деталь приспособления А1, имеющая форму тонкого стержня
ИГЛА	Необходимая для жизни растения А1 его часть, очень тонкая, в длину не больше пальца человека, обычно зеленого цвета, большое количество которых образует покров на ветвях А1
ИГЛА	Длинный тонкий заостренный элемент на теле существа А1, большое количество которых образуют покров на теле А1
ИГЛА	Расположенная вертикально длинная и острая деталь архитектурного сооружения, похожая на иглу
ИГЛА	быть зависимым от наркотиков
ИГЛА	начать употреблять наркотики
ИГЛА	сделать так, что кто-то стал зависимым от наркотиков
ИГЛА	избавиться от наркотической зависимости
ИГНОРИРОВАТЬ	Человек А1, зная о существовании человека или положения дел А2 или непосредственно воспринимая А2, ведет себя так, как будто А2 не существует
ИГО	Положение дел, при котором народ А2 с помощью применения силы подчиняет себе жизнь народа А1
ИГОЛКА	испытывать очень сильное нетерпение
ИГРА	детское развлечение
ИГРА	совокупность действий, подчиняющаяся правилам
ИГРА	один акт игры
ИГРА	вложение денег в мероприятие с целью получить бо^льшие деньги
ИГРА	движение пузырьков
ИГРА	перемещение света
ИГРА	движение разноцветных пятен
ИГРА	то, как актер исполняет свою роль
ИГРА	то, как человек играет на музыкальном инструменте
ИГРА	спортивное мероприятие
ИГРА	Совокупность действий А3 либо действий, связанных с А3, существа А1 — одного или совместно с существом А2,— цель которых — не добиться какого-то результата, а получить удовольствие от самого занятия
ИГРА	Подчиняющаяся определенным правилам совокупность действий А3, которые совершают человек А1 и человек А2, участие в которых доставляет А1 и А2 удовольствие и в ходе которых, в зависимости от умения А1 и А2, удачи или других факторов, один из них добивается успеха, а другой терпит неудачу
ИГРА	Один акт игры или то, как проходит этот акт
ИГРА	Вложение человеком А1 денег в мероприятие А2, в результате чего А1 имеет возможность, в зависимости от удачи или других факторов, получить бо^льшие деньги
ИГРА	Движение пузырьков в напитке А1 от дна открытой емкости к ее поверхости
ИГРА	Перемещение света или тени А1 по поверхности А2 или в субстанции А2, такое, что в разных местах А2 появляются отсветы А1
ИГРА	Движение разноцветных пятен А1 на поверхности А2 или появление разноцветных А1 в разных местах А2
ИГРА	Изменчивость проявлений аспекта А1 человеческой природы
ИГРА	То, как актер А1 исполняет свою роль
ИГРА	То, как человек А1 играет на музыкальном инструменте А2
ИГРА	Большое мероприятие, проводящееся регулярно и состоящее из совокупности спортивных соревнований
ИГРА	форма поведения некоторых животных, предшествующая периоду размножения и состоящая в особых ритуалах
ИГРА	явление из мира природы, очень сильно отклоняющееся от нормы
ИГРА	шутка, имеющая языковую природу
ИГРА	обнаружить чьи-л. тайные замыслы
ИГРА	Польза, которую принесло бы решение данной проблемы, оправдывает трудности, которые связаны с ее решением
ИГРАТЬ	резвиться
ИГРАТЬ	нянчиться
ИГРАТЬ	манипулировать
ИГРАТЬ	участвовать в игре
ИГРАТЬ	уметь участвовать в игре
ИГРАТЬ	использовать что-л. для игры
ИГРАТЬ	вкладывать деньги
ИГРАТЬ	многократно двигать чем-л.
ИГРАТЬ	с легкостью держать и использовать что-л.
ИГРАТЬ	шипеть и пениться
ИГРАТЬ	переливаться
ИГРАТЬ	пробегать
ИГРАТЬ	уметь извлекать звуки из музыкального инструмента
ИГРАТЬ	извлекать мелодию
ИГРАТЬ	воспроизводить музыку
ИГРАТЬ	слышаться
ИГРАТЬ	пользоваться
ИГРАТЬ	исполнять роль
ИГРАТЬ	Существо А1 с помощью предмета А2 совершает действие или совокупность действий А3 либо действие или совокупность действий, связанных с А3, не для того, чтобы добиться какого-то результата, а для того, чтобы получить удовольствие от самого занятия
ИГРАТЬ	Существо А1 вместе с существом А2 совершает действие А3 или действие, связанное с А3, причем роль существа А1 более активна, чем роль существа А2, и цель А1 состоит в том, чтобы существо А2 получило удовольствие от самого этого занятия
ИГРАТЬ	Человек А1, думая только о том, как получить удовольствие, делает что-то такое, что приводит к серьезным последствиям для человека А2
ИГРАТЬ	Человек А1 участвует в игре А2
ИГРАТЬ	Совокупность действий А2, участие в которых доставляет А1 удовольствие и в ходе которых А1 может, в зависимости от своего умения, удачи или других факторов, добиться успеха или потерпеть неудачу
ИГРАТЬ	Человек А1 умеет участвовать в игре А2
ИГРАТЬ	Человек А1 играет в игру А2 в роли А3, с помощью частью тела А3 или с помощью элемента А3 игры
ИГРАТЬ	Человек А1 вкладывает деньги в мероприятие А2, в результате чего А1 может, в зависимости от удачи или других факторов, получить бо^льшие деньги
ИГРАТЬ	Человек А1 многократно двигает частью тела А2 или предметом А2, не имея при этом определенной цели
ИГРАТЬ	Человек А1 держит инструмент А2 частью тела А3 и использует его по назначению, причем сам А1 или наблюдатеь чувствует, как легко и приятно А1 это делать
ИГРАТЬ	Напиток А1, налитый в емкость А2, содержит много пузырьков, которые поднимаются к поверхности
ИГРАТЬ	Свет или тень от объека А1 многократно перемещается по А2
ИГРАТЬ	Выражение лица А2 появляется и исчезает на части А2 лица человека А1
ИГРАТЬ	Уметь извлекать звуки из музыкального инструмента А2
ИГРАТЬ	Извлекать мелодию А2 из музыкального инструмента А3
ИГРАТЬ	Группа музыкантов А1 или проигрывающее устройство А1 исполняет музыкальное произведение А2
ИГРАТЬ	Наблюдатель слышит музыкальное произведение А1
ИГРАТЬ	Человек А1, желая чего-л. добиться от человека А2, совершает действие А4, успех которого возможен благодаря тому, что А2 обладает свойством А3
ИГРАТЬ	Человек А1 воплощает на сцене А2 театра или кино художественный образ А3
ИГРАТЬ	Молчать вопреки желаниям говорящего
ИГРАТЬ	Говорящий считает какую-л. ситуацию неправильной и отказывается в ней участвовать
ИГРОК	Тот, кто входит в спортивную команду А2 или кто играет в игру А2
ИГРОК	Человек, который хорошо играет в игру А2
ИГРОК	Человек, который очень много играет в азартные игры
ИГРУШКА	Предмет, которым играет ребенок или домашнее животное А1
ИГРУШКА	Ситуация, действовать в которой, по мнению говорящего, очень просто
ИГРУШКА	заниматься чем-то ненужным вместо чего-то важного
ИДЕАЛ	Совокупность представлений человека или людей А1 о том, какой должна быть сфера А2 человеческой жизни
ИДЕАЛ	Совокупность представлений человека А1 о том, каким должен быть такой человек или объект А2, лучше которого не может быть, или сам такой человек или объект
ИДЕАЛ	при таком развитии обстоятельств, лучше которого не может быть
ИДЕАЛИСТ	Последователь идей идеализма
ИДЕАЛИСТ	Человек, который считает, что жизнь может стать и становится лучше
ИДЕАЛЬНЫЙ	Такой, который соответствует представлению о том, каким должен быть А1
ИДЕАЛЬНЫЙ	Такой, который лишен каких бы то ни было недостатков
ИДЕАЛЬНЫЙ	Такой, который существует только в абстракции
ИДЕЙНЫЙ	Относящийся к идеологии
ИДЕЙНЫЙ	Выражающий основную идею чего-л.
ИДЕЙНЫЙ	Такой, который в любой ситуации действует, исходя из своих принципов
ИДЕОЛОГИЯ	Система принципов, которыми руководствуется человек или люди А1 и которая основана на идее А2
ИДИОТ	Человек мужского пола, который, по мнению говорящего, ведет себя так, как ведут себя умственно отсталые люди, и к которому говорящий испытывает презрение
ИДИОТ	Человек мужского пола, которого говорящий считает очень глупым и из-за этого относится к нему с презрением
ИДИОТ	Человек c самой сильной степенью умственной отсталости
ИДТИ	перемещаться шагом
ИДТИ	бежать
ИДТИ	перемещаться на чем-л.
ИДТИ	развиваться в определенном направлении
ИДТИ	занимать определенное место в последовательности
ИДТИ	поступать, наниматься
ИДТИ	совершать поступок
ИДТИ	вести себя определенным образом
ИДТИ	делать ход в игре
ИДТИ	перемещаться
ИДТИ	быть перемещаемым
ИДТИ	быть доставляемым
ИДТИ	накапливаться
ИДТИ	вытекать
ИДТИ	распространяться в окружающем пространстве
ИДТИ	объясняться, иметь причиной
ИДТИ	проникать
ИДТИ	разрастаться в одной из своих частей
ИДТИ	предназначаться
ИДТИ	требоваться для чего-л., расходоваться на что-л.
ИДТИ	продаваться, пользоваться спросом
ИДТИ	гармонировать, соответствовать
ИДТИ	быть к лицу
ИДТИ	пролегать в пространстве определенным образом
ИДТИ	быть видным на поверхности
ИДТИ	покрываться
ИДТИ	двигаться по поверхности
ИДТИ	наступать, надвигаться
ИДТИ	накатываться
ИДТИ	начинаться
ИДТИ	течь, протекать
ИДТИ	начаться некоторое время назад
ИДТИ	функционировать
ИДТИ	происходить
ИДТИ	демонстрироваться
ИДТИ	продвигаться
ИДТИ	иметь место, падать
ИДТИ	доставаться
ИДТИ	Существо А1 перемещается по поверхности А5 из места А3 по направлению к месту А2, обычно с целью А4, попеременно ставя на А5 одну ногу перед другой таким образом, что в любой момент перемещения у А1 сохраняется контакт с поверхностью
ИДТИ	идти навстречу кому-л. с агрессивными намерениями
ИДТИ	идти на охоту на животное А2
ИДТИ	иметь в качестве исходной точки
ИДТИ	Существо А1 перемещается бегом, часто способом А2
ИДТИ	Существо А1 перемещается бегом, часто способом А2, будучи участником соревнований или какого-то зрелища
ИДТИ	Человек или люди А1 перемещаются на транспортном средстве А5 в место А2 из места А3 по маршруту А4, обычно сами управляя этим средством
ИДТИ	Человек, сообщество людей или явление А1 развивается в направлении А2, способом А2 или так, что это развитие, по мнению говорящего, должно закончиться результатом А2
ИДТИ	готовиться занять более высокую должность в служебной иерархии
ИДТИ	В последовательности однородных объектов, упорядоченных в соответствии с признаком А3, объект А1 занимает порядковое место А2
ИДТИ	Человек А1 поступает или намерен поступить в учреждение А2, чтобы начать делать А3 в роли А4
ИДТИ	поступил в А2
ИДТИ	началделать А3
ИДТИ	стать монахиней
ИДТИ	стать монахом
ИДТИ	Человек А1 совершает или готов совершить поступок А2, оцениваемый им отрицательно или способный повлечь неприятные для него последствия, если он считает это полезным для дела или человека А3
ИДТИ	соблазняться
ИДТИ	клевать
ИДТИ	Человек А1 совершает или готов совершить враждебные действия против человека А2
ИДТИ	Человек А1, играя в настольную игру с партнером А3, делает ход единицей А2 этой игры
ИДТИ	Транспортное средство А1 перемещается по поверхности А2 или в месте А2 из места А4 по направлению к месту А3
ИДТИ	Транспортное средство А1 перемещается по поверхности А2 или в месте А2 из места А4 по направлению к месту А3
ИДТИ	Небесное тело А1, большая масса А1 чего-л. или стихийное явление А1 перемещается или распространяется по поверхности или в пространстве А2 по направлению от А4 к А3
ИДТИ	Объект А1 доставляется в место А2 из места А3, часто по пространственному объекту или территории А4
ИДТИ	У человека А2 накапливается ресурс А1
ИДТИ	Жидкость А1 вытекает из объекта или места А2 и распространяется дальше по поверхности А3 в место А4
ИДТИ	Газообразное вещество, запах, звук или свет А1, источником которого является объект или место А2, распространяется в окружающем пространстве
ИДТИ	Причиной свойства, состояния или действия А1 человека А3 является то, что у него есть свойство или характеристика А2 или что он находится в состоянии А2
ИДТИ	Технический объект А1, обычно с острой рабочей частью, под воздействием со стороны человека постепенно проникает в объект А2
ИДТИ	Растение А1 изменяется по мере роста таким образом, что у него развивается преимущественно часть А2
ИДТИ	Объект А1 используется для цели А2 или подвергается обработке А2
ИДТИ	Для цели А2 или цели, связанной с объектом А2, нужно использовать или используется количество А1 какого-то ресурса
ИДТИ	Товар А1 в месте А3 пользуется у покупателей спросом, измеряемым качественным или числовым показателем А2
ИДТИ	Свойство или тип поведения А1 гармонируют со всем обликом А2 какого-то человека или образом человека А2, который имеется у говорящего или наблюдателя
ИДТИ	Предмет А1, будучи надет на человека А2, хорошо гармонирует с внешностью этого человека
ИДТИ	Вытянутый в направлении от места А4 к месту А3 длинный пространственный объект А1 расположен на местности или в пространстве А2
ИДТИ	На поверхности А2 или внутри объекта А2 есть объект А1, вытянутый в направлении от места А4 к месту А3, – А1 как бы идет от А4 к А3
ИДТИ	На поверхности предмета А1 образуется несколько или много объектов А2, часто по причине А3
ИДТИ	На поверхности объекта А2 или на поверхности А2 движутся образующиеся на ней объекты А1 или тени А1 каких-то объектов
ИДТИ	В том месте, где находится наблюдатель, имеются признаки того, что скоро там будет иметь место сезон или отрезок суток А1
ИДТИ	Большая масса А1 воды распространяется в пространстве из места А3 в направлении А2
ИДТИ	У человека А1 наступает физиологическое состояние А2
ИДТИ	Время А1 или отрезки А1 времени находятся в нормальном состоянии постоянного изменения
ИДТИ	Имеет место отрезок времени А1, причем наблюдатель мыслится недалеко от середины этого отрезка
ИДТИ	Часы А1 функционируют
ИДТИ	В месте А2 происходит развивающееся во времени мероприятие, контролируемое человеком событие или процесс А1
ИДТИ	Сценическое произведение, цирковое представление или фильм А1 демонстрируется в культурном учреждении А2, обычно несколько или много раз подряд в течение отрезка времени А3
ИДТИ	Имеет место ситуация А1, развитие которой оценивается говорящим как А2
ИДТИ	В месте А2 падают осадки А1
ИДТИ	Игрок А2 в процессе карточной игры получает карты А1, оцениваемые как А3
ИДТИ	Я согласен
ИДТИ	Говорящий выражает неохотное согласие на что-л.
ИДТИ	Говорящий неохотно или с оговорками допускает возможность чего-л. или признает какой-л. факт
ИДТИ	оказываться полезным для кого-л.
ИДТИ	противоречить чему-л.
ИДТИ	после того, как что-то было сделано, не иметь желания или решимости продолжать работу в том же направлении и сделать еще что-то
ИДТИ	достигнув в своем развитии определенного этапа, не выходить за его пределы и перестать развиваться дальше
ИДТИ	выходить или соглашаться выйти замуж за кого-л.
ИДТИ	желая достичь согласия с кем-л., отступать от своих первоначальных условий и принимать условия или часть условий другой стороны
ИДТИ	делать что-л., несмотря на обстоятельства, которые этому препятствуют
ИДТИ	выбрав трудный путь к цели, добиваться ее, будучи готовым преодолеть любые препятствия и использовать любые средства
ИДТИ	быть безнадежно испорченным сразу после того, как проделанная работа дала хороший результат
ИДТИ	закончиться полным провалом
ИДТИ	происходить по предусмотренному плану или в соответствии с естественным порядком вещей
ИДТИ	действовать, не скрывая своих намерений
ИДТИ	участвовать в похоронной процессии
ИДТИ	все время присутствовать в сознании у кого-л., даже если человек не хочет об этом думать
ИДТИ	быть ненужным для решения какой-л.задачи или для какой-л. цели
ИДТИ	дорожа какой-то вещью, добровольно предпочесть страдания отказу от нее
ИДТИ	под давлением противоборствующей стороны, обстоятельств или из-за собственной слабости отказываться от ранее выдвинутых условий
ИДТИ	рискуя жизнью, направлять свою боевую машину (обычно самолет или танк) таким образом, чтобы она столкнулась с аналогичной боевой машиной противника и уничтожила ее
ИДТИ	становиться меньше или утрачивать прежнюю интенсивность
ИДТИ	подозревая кого-л. в чем-то плохом, идти за ним с целью узнать его замыслы или предотвратить их осуществление
ИДТИ	иметь место за спиной перемещающегося человека, распространяясь в пространстве вслед за ним, причем человек ощущает это как угрозу своей безопасности
ИДТИ	быть повсюду ощущаемым
ИДТИ	развиваться вместе с другим явлением, но с небольшим отставанием от него
ИДТИ	идти сзади кого-л. на небольшом расстоянии от него
ИДТИ	повторять путь, проделанный ранее другим или другими
ИДТИ	продолжать или развивать в своей деятельности то, что делал какой-то другой человек
ИДТИ	руководствоваться чем-л. как источником информации
ИДТИ	руководствоваться в своей деятельности примером какого-то человека как образцом для подражания
ИДТИ	начинать воевать против кого-л.
ИДТИ	Момент, когда должно было начаться какое-то действие, некоторое время назад уже наступил
ИДТИ	Имеет место бурная, но не имеющая большого смысла деятельность
ИДТИ	Предметом обсуждения является важная ситуация или событие
ИДТИ	Говорящий выражает недоверие к тому, что рассказывает адресат
ИДТИ	Говорящий выражает легкое удивление или недоверие к тому, что сказал ему адресат
ИДТИ	Говорящий, недовольный адресатом, в грубой форме выражает нежелание продолжать с ним разговор или общение
ИДТИ	Кто-л. или что-л. обсуждается все более широким кругом людей, причем не всему, что говорится, можно безоговорочно верить
ИДТИ	преодолевая свою гордость, обращаться к кому-л. с просьбой о помощи
ИДТИ	заменять собою другой объект, который до определенного времени выполнял нужную функцию
ИДТИ	начинать воевать против кого-л.
ИДТИ	после того, как что-то сделано, не иметь желания или решимости продолжать работу и сделать еще что-то
ИДТИ	достигнув в своем развитии определенного этапа, не выходить за его пределы и перестать развиваться дальше
ИЖДИВЕНИЕ	Человек А1 живет на деньги человека А2
ИЗ	место
ИЗ	воображаемый
ИЗ	переместиться из разных регионов сюда
ИЗ	А1 становится А2
ИЗ	изменяясь
ИЗ	материал или объект А1
ИЗ	объект ли субстанция А2
ИЗ	объект А1
ИЗ	объект А2
ИЗ	постоянно в каждый из одинаковых промежутков времени А1 и А2
ИЗБАВИТЬ	Человек A1 сделал так, что человек A2 не оказался в нежелательной для себя ситуации A3
ИЗБАВИТЬ	Человек A1 сделал так, что для человека A2 не возникла или прекратила существовать нежелательная ситуация A3
ИЗБАВИТЬ	Фактор A1 или объект A1 стали причиной того, что для человека или объекта A2??? перестало иметь место нежелательное для A2 положение дел A3
ИЗБАВИТЬ	Фактор, чьи-то действия или объект А1 стали причиной того, что для человека или объекта A2 перестало иметь место или не возникло нежелательное для A2 положение дел A3
ИЗБАВИТЬ	ситуация А1
ИЗБАВИТЬ	нет
ИЗБАВИТЬСЯ	Человек A1 сделал так, чтобы нежелательные для него явление, человек или объект A2 больше не существовали или не находились в его личной сфере
ИЗБЕГАТЬ	Считая ситуацию А2 нежелательной, человек А1 прилагает усилия к тому, чтобы не оказаться в А2 или оказываться в А2 как можно реже
ИЗБЕГАТЬ	считая ситуацию А2 нежелательной...
ИЗБЕГАТЬ	оказаться в ситуации
ИЗБЕГАТЬ	Человек А1 прилагает усилия для того, чтобы не быть/не становиться субъектом ситуации А2 или быть им как можно реже
ИЗБЕГАТЬ	Лицо А1, в результате действия случайных или не зависящих или не полностью зависящих от его воли факторов, не оказалось в нежелательной для него ситуации А2
ИЗБЕГАТЬ	оказаться в ситуации
ИЗБЕГАТЬ	ожидалось, что А1 будет субъектом нежелательной для него ситуации А2; А1 не стал субъектом ситуации А2 в результате действия ….
ИЗБИРАТЕЛЬ	Тот, кто имеет право участвовать в выборах, участвует в выборах или голосует за партию А2
ИЗБИРАТЕЛЬНЫЙ	от выбрать 1.3
ИЗБИРАТЕЛЬНЫЙ	Такой, который в одних отношениях проявляется или функционирует в большой степени, а в других не проявляется или не функционирует
ИЗБИТЬ	Человек А1, часто не контролируя себя, резким и сильным движением многократно ударил существо А2 по части тела А3 объектом или частью тела А4 так, чтобы причинить А2 боль или нанести А2 физический ущерб, иногда в наказание за поступок А5
ИЗБИТЬ	повредить
ИЗБИТЬ	истребить
ИЗБРАТЬ	Человек A1 выбрал объект A2 для своей достаточно важной цели A3
ИЗБРАТЬ	достаточно важная цель
ИЗБРАТЬ	важная цель
ИЗБРАТЬ	выбрать
ИЗБРАТЬ	Люди А1 в ходе официальной процедуры выражения мнений о том, кого они хотят наделить функцией А4 в органе власти А3, выбрали среди других людей человека А2 для выполнения этой функции в А3
ИЗБЫТОК	Количество субстанции А1 или количественное значение параметра А1, большее, чем необходимо в данной ситуации, и это плохо
ИЗБЫТОК	хватило для нужных целей и еще осталось
ИЗБЫТОК	это плохо
ИЗБЫТОК	Большое количество ресурса хорошего А1, который можно расходовать без ограничений или невозможно не расходовать
ИЗБЫТОК	расходовать
ИЗБЫТОК	большее, чем обычно бывает, количество как бы хорошей субстанции А1 в теле человека А2 
ИЗВЕРЖЕНИЕ	Процесс, при котором субстанции А1 интенсивно выбрасывается из объекта А2 или объектом А2
ИЗВЕРЖЕНИЕ	выбрасывается объектом А2 из себя
ИЗВЕРЖЕНИЕ	выбрасывается из объекта А2 или объектом А2 из себя
ИЗВЕРЖЕНИЕ	из объекта А2
ИЗВЕРЖЕНИЕ	Деятельность вулкана А1, заключающаяся в выбрасывании лавы, пепла и других субстанций изнутри
ИЗВЕРЖЕНИЕ	Выброшенная из А2 субстанция
ИЗВЕСТИ	Человек А1 постепенно израсходовал {или потратил? в толкованиях встречаются оба слова} весь имеющийся у него ресурс А2 с целью выполнить действие А3 или действие, связанное с А3, часто – не достигнув при этом результата
ИЗВЕСТИ	постепенно
ИЗВЕСТИ	с целью выполнить...
ИЗВЕСТИ	делая / выполняя А3
ИЗВЕСТИ	Человек А1 в течение достаточно длительного времени делал А3, в результате чего человек А2 постепенно пришел в очень плохое психологическое {или психическое?} или физическое состояние
ИЗВЕСТИ	человек А1 в течение достаточно длительного времени говорил или делал что-то плохое человеку А3 ВАРИАНТ: что-то такое, из-за чего человеку А3 плохо, ...
ИЗВЕСТИ	Человек А1, делая что-то обычно в течение длительного времени, сделал так, что все вредные существа или растения А2, находившиеся в месте А3, погибли и в А3 перестали появляться новые А2
ИЗВЕСТИ	Человек А1, в течение достаточно длительного времени воздействуя на человека А2 способом А3 или с помощью субстанции А3, сделал так, что А2 умер
ИЗВЕСТИТЬ	Лицо А1, находясь в другом месте, чем лицо А2, сообщило информацию А3 лицу А2 в письменном документе А4 или устно при помощи средства связи А4 для того, чтобы А1 руководствовался в своих действиях этой информацией
ИЗВЕСТНЫЙ	Такой, о котором знают, что он в большой степени обладает свойством А2
ИЗВЕСТНЫЙ	Такой, о котором говорящий знает, но не хочет говорить, прямо называя его
ИЗВЕСТНЫЙ	небольшой степени
ИЗВЕСТНЫЙ	одном из возможных смыслов
ИЗВЕСТНЫЙ	Такой, который, по мнению говорящего, имеет место, но в небольшой степени
ИЗВЕЩЕНИЕ	Сообщение лица А1, содержащее информацию А2, переданное лицу А3 через какое-л. средство связи
ИЗВИВАТЬСЯ	Существо А1 часто делает такие движения в разные стороны своим телом, что оно перестает быть прямым и становится подобным волнистой линии
ИЗВИВАТЬСЯ	Река, дорога или другой вытянутый в длину объект А1, пролегая на местности или в месте А2, имеет несколько изгибов или поворотов, как бы двигаясь перед наблюдателем
ИЗВИВАТЬСЯ	Не желая сообщить какую-то информацию, человек А1 старается не говорить прямо, что отрицательно оценивается говорящим
ИЗВИВАТЬСЯ	говорить прямо
ИЗВИВАТЬСЯ	уклоняясь от ответа,... говорит, не отвечая на заданный вопрос, а говоря о чем-то, что касается темы вопроса, так чтобы спрашивающий подумал, что он отвечает на вопрос
ИЗВИЛИСТЫЙ	Имеющий много участков, подобных дуге
ИЗВИЛИСТЫЙ	извиваться
ИЗВЛЕЧЬ	вынуть
ИЗВЛЕЧЬ	получить вещество путем обработки чего-л.
ИЗВЛЕЧЬ	получить информацию
ИЗВЛЕЧЬ	получить что-то хорошее
ИЗВЛЕЧЬ	произвести звук
ИЗВЛЕЧЬ	Человек А1, взяв частью А4 своего тела или инструментом А4 объект А2, находившийся внутри объекта А3 или в небольшом замкнутом пространстве А3, вынул А2 из А3 обычно так, чтобы не нанести ущерб А2 или А3
ИЗВЛЕЧЬ	взять
ИЗВЛЕЧЬ	смотреть
ИЗВЛЕЧЬ	взяв рукой или пальцами ...
ИЗВЛЕЧЬ	возможно, с трудом / прилагая усилия...
ИЗВЛЕЧЬ	заставить выйти откуда-л.
ИЗВЛЕЧЬ	Человек или предприятие сделали что-то с объектом А3, в результате чего субстанция А2, ранее находившаяся внутри А3, стала находиться снаружи и стала доступной для использования
ИЗВЛЕЧЬ	стала находиться снаружи
ИЗВЛЕЧЬ	стала доступной...
ИЗВЛЕЧЬ	сделал что-то с А3
ИЗВЛЕЧЬ	обработал А3 так, что...
ИЗВЛЕЧЬ	желая иметь А2, находящийся внутри А3, обработать А3 так, чтобы А2 перестал находиться в А3 и стал доступен для использования
ИЗВЛЕЧЬ	Человек А1, приложив усилия, чтобы воспринять текст А3, стал обладателем нужной ему информации А2, содержащейся в А3
ИЗВЛЕЧЬ	Желая получить информацию А2, человек А1 приложил усилия, чтобы воспринять текст А3, содержащий А2, и начал иметь нужную ему информацию
ИЗВЛЕЧЬ	Лицо А1 использовало существование ситуации А3, как бы взяв для себя из А3 хорошее А2
ИЗВЛЕЧЬ	Человек А1 коснулся частью А4 своего тела или объектом А4 объекта А3 или ударил по нему, в результате чего возник звук А2
ИЗВЛЕЧЬ	произведя вычисления, найти корень какого-л. числа
ИЗВНЕ	Из пространства, находящегося вне замкнутого объекта
ИЗВНЕ	замкнутый объект
ИЗВНЕ	упомянутый или подразумеваемый
